x,y,target,kfold
35.410995,-14.303692,4,4
-1.0314181,-58.8759,1,4
13.595607,-37.163277,2,4
26.32604,46.60637,6,4
0.32635215,53.58319,6,4
-34.96943,-48.16393,2,4
7.2510705,42.798985,6,4
-41.78313,-36.147484,2,4
41.941505,9.881791,4,4
-45.039703,-45.088337,2,4
41.34819,-12.757753,4,4
57.274494,5.547554,4,4
-3.6568863,-19.580032,1,4
-16.77269,6.375899,8,4
-24.16927,-17.192526,8,4
52.145638,1.4370109,4,4
-22.314247,2.2232852,8,4
4.3223786,7.773934,5,4
6.1867,-29.379719,7,4
56.38688,-18.823036,7,4
-26.10894,49.507713,0,4
-23.937685,2.83979,8,4
-0.120367385,57.709816,6,4
-23.003813,-40.248013,2,4
-0.8221261,-23.222471,1,4
-42.85075,60.830673,0,4
11.741689,54.015415,6,4
52.731285,4.8969812,4,4
-3.8219702,-16.777498,1,4
51.703335,-35.885914,7,4
45.634197,-9.511344,8,4
-36.34482,5.148615,3,4
53.011322,27.507387,4,4
9.819249,1.423112,2,4
37.7866,-42.80025,7,4
4.5154004,56.047306,6,4
2.7292933,50.902973,6,4
-37.70287,6.8899264,3,4
-47.39526,-39.813354,2,4
5.3135824,-15.116479,1,4
33.45538,-23.80846,9,4
-39.83063,48.384007,0,4
-23.284523,-12.499495,8,4
-6.50302,-61.53744,1,4
-28.446983,-31.945179,2,4
10.745989,7.7475314,5,4
-21.717375,9.167339,8,4
-22.58571,47.17685,0,4
-4.6952963,-56.116676,1,4
36.293465,2.7246592,9,4
-44.5587,-39.08273,2,4
42.932487,29.69593,7,4
-25.540607,60.847065,0,4
62.95762,-26.178553,7,4
-2.3934357,-48.5396,1,4
-35.72552,29.877626,5,4
-6.577847,-25.129463,1,4
53.141922,-23.089626,7,4
-10.708651,-38.185966,6,4
30.326982,10.359192,9,4
38.584156,-13.782737,4,4
-33.13964,11.844684,3,4
19.102865,-17.589827,2,4
-3.495658,-41.922718,1,4
-30.051575,63.437057,0,4
-28.933636,21.05018,3,4
-25.450949,49.740417,0,4
23.97934,7.88352,5,4
9.849111,6.0964937,5,4
31.043509,-25.750505,9,4
45.122124,-35.23214,7,4
1.4829227,-14.97143,1,4
-21.640665,63.072132,0,4
41.451576,14.223133,9,4
37.65101,3.9260516,9,4
35.176376,20.630487,9,4
-8.312458,21.819187,5,4
-37.83245,13.618149,8,4
-23.165745,54.809906,0,4
48.677555,-3.1912215,4,4
-39.601288,2.1989412,3,4
-25.851612,23.591682,5,4
-23.397318,-44.720207,2,4
40.59878,7.647031,7,4
15.337365,-43.914646,2,4
-4.805474,-41.276997,1,4
-10.536901,15.903059,5,4
0.46080428,6.6691794,5,4
-7.105383,-47.758507,1,4
-18.739674,19.721962,5,4
53.681614,-2.4166028,4,4
-7.598862,17.080688,5,4
8.035428,-59.66115,4,4
41.07233,-1.3180611,4,4
36.447205,-17.420794,4,4
6.0599527,-35.99067,2,4
30.285173,-30.65664,9,4
-24.216719,-10.633655,8,4
-22.464565,-7.989166,8,4
-36.91344,-38.354614,2,4
-42.745018,52.79358,0,4
7.335763,10.066068,5,4
51.371582,-5.9129057,9,4
-15.220737,11.376467,5,4
32.31587,-32.938957,9,4
8.925829,52.996536,6,4
-12.093788,16.17811,5,4
10.025797,9.521717,5,4
4.1880684,6.3461924,5,4
27.169397,-37.830746,9,4
35.563564,-42.250725,7,4
-37.94863,28.787247,5,4
2.6286826,4.6187305,5,4
-43.34648,17.982935,3,4
26.514914,-4.9563785,9,4
0.11656683,-42.51731,1,4
-3.6878996,23.502466,5,4
-26.859644,48.657803,0,4
0.71301526,8.054216,5,4
38.291286,-43.27004,7,4
46.2468,27.369816,9,4
-35.877945,16.36261,3,4
-2.298356,23.3505,5,4
-51.009388,-34.45624,2,4
23.216225,42.229717,6,4
-52.783405,-0.025573255,3,4
11.035794,37.86921,6,4
-34.22096,25.53065,5,4
-37.30644,-41.220703,2,4
-0.4485159,-28.567036,1,4
-27.25565,-12.882782,8,4
-35.0439,23.438456,8,4
29.899818,-24.19855,9,4
51.82893,22.292217,4,4
1.2404331,14.086218,5,4
-30.272945,-13.447428,8,4
48.635063,-44.960472,7,4
-35.89965,51.80052,0,4
-35.10745,29.749548,5,4
-47.829567,-37.086765,2,4
-27.286465,-44.919315,2,4
51.765114,27.498701,4,4
-23.35149,-19.902575,8,4
-14.8604,19.517088,5,4
26.50113,-37.10014,9,4
-51.005074,2.7189877,3,4
7.15806,55.584305,6,4
29.415916,-22.823792,9,4
-8.208978,12.062533,3,4
20.752558,-10.85368,7,4
-34.901333,-39.908997,2,4
-38.3967,30.295938,5,4
65.3358,-33.656387,7,4
-5.088261,-42.91307,1,4
40.493523,21.992283,9,4
-56.223812,-37.117496,2,4
43.88398,9.410757,4,4
-10.11844,17.753498,5,4
-25.463253,14.58423,3,4
-35.57254,50.767147,0,4
26.947842,43.697197,6,4
64.69769,-28.638008,7,4
-26.297253,53.000298,0,4
-50.57225,-30.604513,2,4
-34.497944,60.359844,0,4
-20.297915,25.278538,5,4
-39.812016,-35.542736,2,4
54.16336,-9.485705,9,4
52.562466,-41.995792,7,4
5.7435455,-46.95803,4,4
56.726307,-9.39109,9,4
-27.486635,56.89688,0,4
-2.589483,-57.313793,7,4
-21.342281,67.43604,0,4
6.197346,35.322624,6,4
26.430332,46.492104,6,4
18.644943,49.6643,6,4
46.249275,2.9399297,4,4
-17.073017,-33.19958,2,4
50.82007,17.46688,9,4
-31.111498,15.738186,3,4
-40.927017,-32.161804,2,4
56.79883,-19.722866,7,4
10.05082,55.59631,6,4
-41.542553,-43.418274,2,4
-33.063583,6.316735,3,4
38.79113,-1.4202727,4,4
-17.1436,23.75756,5,4
-50.231415,7.9162793,3,4
-39.371803,45.772568,0,4
-15.514239,17.183804,5,4
46.704437,-29.923409,7,4
-41.472855,16.579618,3,4
2.640289,36.55997,6,4
-35.595867,65.68941,0,4
-24.13046,-18.831955,8,4
-45.570778,-5.080112,3,4
2.8117476,43.788467,6,4
-36.68921,-35.73351,2,4
-3.8482544,46.885735,6,4
32.532364,11.542986,9,4
-3.0360234,55.278,6,4
-44.791893,-33.33708,2,4
-32.30157,-18.98282,8,4
44.744007,1.0043584,4,4
-55.40381,-39.277225,2,4
-35.070236,7.619932,3,4
46.754375,14.234371,4,4
14.231733,42.673893,6,4
54.55998,-10.69544,9,4
-20.407106,-5.889405,8,4
-1.9057338,-40.739216,1,4
8.3064575,56.251186,6,4
38.705173,-17.824493,4,4
-0.5395567,-36.365524,9,4
-10.751125,18.522318,5,4
51.785927,-13.30105,9,4
-40.11638,51.908657,0,4
-35.22757,22.49655,5,4
-26.051561,10.182817,5,4
8.751805,41.069763,6,4
-52.163567,-37.65655,2,4
-46.71239,6.0283294,8,4
0.19635844,-27.995852,1,4
28.765331,1.2864696,4,4
-49.23331,9.438292,3,4
-22.555363,5.302935,8,4
35.933735,-26.143782,9,4
1.5045357,-24.64192,1,4
5.8138556,6.580596,8,4
-29.5025,12.417642,3,4
9.593412,51.186718,6,4
26.117304,48.5313,6,4
45.64677,18.348883,4,4
-2.4614985,38.57511,6,4
1.521505,54.526936,6,4
-0.8119406,5.431796,5,4
50.373936,22.492006,4,4
-35.333447,14.549398,3,4
-39.63719,53.926373,0,4
-21.45584,49.880554,0,4
-40.170624,4.3371625,3,4
3.1518493,49.833996,6,4
21.429174,42.649097,6,4
-32.726593,-7.166919,8,4
17.787516,45.310745,6,4
60.901447,-35.540802,7,4
-54.410275,-41.91503,2,4
29.100893,1.0827882,4,4
22.001917,45.93161,6,4
8.642802,-60.6615,4,4
38.61651,-8.387431,4,4
46.079243,16.39887,9,4
-23.489223,-49.14215,2,4
-25.105612,-14.714343,8,4
-20.590956,69.05375,0,4
-0.16304702,-22.02706,1,4
